timestamp,rows,time_taken,energy_consumption,previous_temp,previous_humi,current_temp,current_humi,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
1733995808,"[2448, 2449, 2450, 2451, 2452, 2453, 2454, 2455, 2456, 2457]","[np.int64(269), np.int64(659), np.int64(935), np.int64(1299), np.int64(1649), np.int64(1919), np.int64(2306), np.int64(2579), np.int64(2969), np.int64(3239)]","[np.float64(1.7100000000000364), np.float64(2.4600000000000364), np.float64(3.6500000000005457), np.float64(4.369999999999891), np.float64(5.179990000000089), np.float64(6.230000000000473), np.float64(6.79998999999998), np.float64(8.0300000000002), np.float64(8.750000000000455), np.float64(9.700000000000273)]","[np.float64(24.886), np.float64(24.633), np.float64(24.386), np.float64(24.129), np.float64(24.033), np.float64(23.814), np.float64(23.817), np.float64(23.7), np.float64(23.65), np.float64(23.557)]","[np.float64(58.062), np.float64(58.286), np.float64(57.062), np.float64(56.062), np.float64(56.5), np.float64(55.312), np.float64(56.429), np.float64(55.0), np.float64(55.786), np.float64(55.688)]",25.483,60.0,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1734430660,"[3771, 3772]","[np.int64(271), np.int64(664)]","[np.float64(0.5200000000004366), np.float64(1.4400000000000546)]","[np.float64(25.071), np.float64(24.917)]","[np.float64(62.25), np.float64(61.643)]",25.48,64.167,OFF,OFF,22.8,DRY,OFF,OFF,23.4,DRY,ON,MID,23.0,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,23.5,COOL,ON,VERY LOW,22.6,COOL,ON,VERY LOW,23.5,COOL,OFF,OFF,22.7,DRY
1734356515,[],[],[],[],[],25.471,59.562,ON,VERY LOW,23.0,COOL,OFF,OFF,19.0,DRY,ON,VERY LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,OFF,OFF,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
1735156215,"[6084, 6085, 6086, 6087, 6088, 6089, 6090, 6091, 6092, 6093]","[np.int64(328), np.int64(658), np.int64(932), np.int64(1324), np.int64(1646), np.int64(1922), np.int64(2313), np.int64(2582), np.int64(2970), np.int64(3242)]","[np.float64(0.2199999999997999), np.float64(0.4399999999995998), np.float64(0.6799999999998363), np.float64(0.9099999999998545), np.float64(1.169999999999618), np.float64(1.419999999999618), np.float64(1.6599999999993997), np.float64(1.839999999999236), np.float64(2.039999999999509), np.float64(2.2499999999995453)]","[np.float64(25.429), np.float64(25.4), np.float64(25.329), np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183), np.float64(25.143)]","[np.float64(58.812), np.float64(58.857), np.float64(58.375), np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214), np.float64(56.812)]",25.45,59.143,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1735155556,"[6082, 6083, 6084, 6085, 6086, 6087, 6088, 6089, 6090, 6091]","[np.int64(271), np.int64(659), np.int64(987), np.int64(1317), np.int64(1591), np.int64(1983), np.int64(2305), np.int64(2581), np.int64(2972), np.int64(3241)]","[np.float64(0.7200000000002547), np.float64(0.9500000000007276), np.float64(1.1700000000005275), np.float64(1.3900000000003274), np.float64(1.6300000000005639), np.float64(1.860000000000582), np.float64(2.1200000000003456), np.float64(2.3700000000003456), np.float64(2.6100000000001273), np.float64(2.7899999999999636)]","[np.float64(25.429), np.float64(25.45), np.float64(25.429), np.float64(25.4), np.float64(25.329), np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186)]","[np.float64(58.75), np.float64(59.143), np.float64(58.812), np.float64(58.857), np.float64(58.375), np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062)]",25.45,58.714,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1735155167,"[6081, 6082, 6083, 6084, 6085, 6086, 6087, 6088, 6089, 6090]","[np.int64(389), np.int64(660), np.int64(1048), np.int64(1376), np.int64(1706), np.int64(1980), np.int64(2372), np.int64(2694), np.int64(2970), np.int64(3361)]","[np.float64(0.6599999999993997), np.float64(1.3799999999996544), np.float64(1.6100000000001273), np.float64(1.8299999999999272), np.float64(2.049999999999727), np.float64(2.2899999999999636), np.float64(2.519999999999982), np.float64(2.7799999999997453), np.float64(3.0299999999997453), np.float64(3.269999999999527)]","[np.float64(25.45), np.float64(25.429), np.float64(25.45), np.float64(25.429), np.float64(25.4), np.float64(25.329), np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25)]","[np.float64(58.714), np.float64(58.75), np.float64(59.143), np.float64(58.812), np.float64(58.857), np.float64(58.375), np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357)]",25.443,58.688,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1734726087,[4766],[np.int64(344)],[np.float64(0.0)],[np.float64(25.5)],[np.float64(57.571)],25.443,57.188,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734357014,[3519],[np.int64(9)],[np.float64(0.0)],[np.float64(25.433)],[np.float64(58.643)],25.433,58.643,ON,VERY LOW,23.0,COOL,OFF,OFF,19.0,DRY,ON,VERY LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,OFF,OFF,23.2,COOL,ON,MID,22.8,COOL,OFF,OFF,23.2,DRY
1733826536,"[1781, 1782, 1783, 1784, 1785, 1786, 1787, 1788, 1789, 1790, 1791, 1792, 1793, 1794]","[np.int64(271), np.int64(662), np.int64(676), np.int64(685), np.int64(694), np.int64(931), np.int64(1319), np.int64(1591), np.int64(1976), np.int64(2304), np.int64(2581), np.int64(2782), np.int64(2791), np.int64(2800)]","[np.float64(0.6300000000005639), np.float64(1.7900000000004184), np.float64(1.7900000000004184), np.float64(1.7900000000004184), np.float64(1.7900000000004184), np.float64(2.3299999999999272), np.float64(2.659990000000107), np.float64(3.3200000000001637), np.float64(4.210000000000491), np.float64(4.790000000000418), np.float64(5.260000000000218), np.float64(5.260000000000218), np.float64(5.260000000000218), np.float64(5.260000000000218)]","[np.float64(25.086), np.float64(25.0), np.float64(25.0), np.float64(25.0), np.float64(25.0), np.float64(24.729), np.float64(24.9), np.float64(24.786), np.float64(24.586), np.float64(24.56), np.float64(24.257), np.float64(24.257), np.float64(24.257), np.float64(24.257)]","[np.float64(61.812), np.float64(61.643), np.float64(61.643), np.float64(61.643), np.float64(61.643), np.float64(62.125), np.float64(63.286), np.float64(63.812), np.float64(62.25), np.float64(61.5), np.float64(61.062), np.float64(61.062), np.float64(61.062), np.float64(61.062)]",25.433,62.214,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
1734357031,"[3521, 3522, 3523, 3524, 3525, 3526, 3527, 3528, 3529, 3530]","[np.int64(144), np.int64(532), np.int64(804), np.int64(1194), np.int64(1464), np.int64(2131), np.int64(2473), np.int64(2848), np.int64(3119), np.int64(3512)]","[np.float64(0.7600099999999657), np.float64(1.820009999999911), np.float64(2.480000000000473), np.float64(3.3400000000001455), np.float64(3.92000999999982), np.float64(5.080009999999675), np.float64(6.020010000000184), np.float64(6.45001000000002), np.float64(7.100010000000111), np.float64(7.970000000000255)]","[np.float64(25.229), np.float64(25.2), np.float64(24.971), np.float64(25.017), np.float64(24.733), np.float64(24.757), np.float64(24.643), np.float64(24.62), np.float64(24.543), np.float64(24.55)]","[np.float64(57.688), np.float64(57.071), np.float64(56.188), np.float64(55.786), np.float64(55.143), np.float64(54.625), np.float64(53.875), np.float64(55.167), np.float64(54.188), np.float64(54.071)]",25.433,58.643,ON,VERY LOW,23.0,COOL,OFF,OFF,19.0,DRY,ON,VERY LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,OFF,OFF,23.2,COOL,ON,MID,22.8,COOL,OFF,OFF,23.2,COOL
1734356902,[],[],[],[],[],25.433,58.643,ON,VERY LOW,23.0,COOL,OFF,OFF,19.0,DRY,ON,OFF,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,OFF,OFF,23.2,COOL,ON,MID,23.0,COOL,OFF,OFF,23.2,DRY
1734357023,[],[],[],[],[],25.433,58.643,ON,VERY LOW,23.0,COOL,OFF,OFF,19.0,DRY,ON,VERY LOW,23.4,COOL,OFF,OFF,23.3,DRY,ON,VERY LOW,22.8,COOL,OFF,OFF,23.2,COOL,ON,MID,22.8,COOL,OFF,OFF,23.2,DRY
1735155827,"[6083, 6084, 6085, 6086, 6087, 6088, 6089, 6090, 6091, 6092]","[np.int64(388), np.int64(716), np.int64(1046), np.int64(1320), np.int64(1712), np.int64(2034), np.int64(2310), np.int64(2701), np.int64(2970), np.int64(3358)]","[np.float64(0.23000000000047294), np.float64(0.45000000000027285), np.float64(0.6700000000000728), np.float64(0.9100000000003092), np.float64(1.1400000000003274), np.float64(1.400000000000091), np.float64(1.650000000000091), np.float64(1.8899999999998727), np.float64(2.069999999999709), np.float64(2.269999999999982)]","[np.float64(25.45), np.float64(25.429), np.float64(25.4), np.float64(25.329), np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183)]","[np.float64(59.143), np.float64(58.812), np.float64(58.857), np.float64(58.375), np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214)]",25.429,58.75,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1735156543,"[6085, 6086, 6087, 6088, 6089, 6090, 6091, 6092, 6093, 6094, 6095]","[np.int64(330), np.int64(604), np.int64(996), np.int64(1318), np.int64(1594), np.int64(1985), np.int64(2254), np.int64(2642), np.int64(2914), np.int64(3301), np.int64(3574)]","[np.float64(0.2199999999997999), np.float64(0.4600000000000364), np.float64(0.6900000000000546), np.float64(0.9499999999998181), np.float64(1.199999999999818), np.float64(1.4399999999995998), np.float64(1.6199999999994361), np.float64(1.819999999999709), np.float64(2.0299999999997453), np.float64(2.230000000000018), np.float64(2.4899999999997817)]","[np.float64(25.4), np.float64(25.329), np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183), np.float64(25.143), np.float64(25.117), np.float64(25.1)]","[np.float64(58.857), np.float64(58.375), np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214), np.float64(56.812), np.float64(56.857), np.float64(56.438)]",25.429,58.812,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1733745034,"[1535, 1536, 1537, 1538, 1539, 1540, 1541, 1542, 1543]","[np.int64(326), np.int64(659), np.int64(933), np.int64(1324), np.int64(1649), np.int64(1923), np.int64(2313), np.int64(2599), np.int64(2969)]","[np.float64(0.6399999999998727), np.float64(1.0899999999996908), np.float64(1.6700000000000728), np.float64(2.2100000000000364), np.float64(2.8099899999997433), np.float64(3.319999999999709), np.float64(3.7600000000002183), np.float64(4.389999999999873), np.float64(4.669999999999618)]","[np.float64(25.15), np.float64(25.05), np.float64(24.814), np.float64(24.7), np.float64(24.7), np.float64(24.4), np.float64(24.483), np.float64(24.329), np.float64(24.367)]","[np.float64(64.929), np.float64(64.429), np.float64(63.438), np.float64(62.571), np.float64(61.857), np.float64(61.571), np.float64(61.214), np.float64(59.812), np.float64(60.214)]",25.417,65.643,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL
1734692115,"[4675, 4676]","[np.int64(371), np.int64(717)]","[np.float64(1.5000000000004547), np.float64(2.6400000000003274)]","[np.float64(24.829), np.float64(24.617)]","[np.float64(62.375), np.float64(61.214)]",25.414,64.125,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,COOL,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.3,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1735560076,"[7260, 7261, 7262]","[np.int64(353), np.int64(629), np.int64(1018)]","[np.float64(0.9200000000005275), np.float64(1.5199900000002344), np.float64(1.9699900000005073)]","[np.float64(25.25), np.float64(25.029), np.float64(24.983)]","[np.float64(71.143), np.float64(69.312), np.float64(69.214)]",25.4,71.938,ON,VERY LOW,23.4,COOL,ON,MID,22.7,COOL,OFF,OFF,22.8,DRY,ON,MID,23.0,DRY,OFF,OFF,22.8,COOL,ON,MID,22.6,DRY,OFF,OFF,23.0,DRY,ON,VERY LOW,23.0,COOL
1735156873,"[6086, 6087, 6088, 6089, 6090, 6091, 6092, 6093, 6094, 6095]","[np.int64(274), np.int64(666), np.int64(988), np.int64(1264), np.int64(1655), np.int64(1924), np.int64(2312), np.int64(2584), np.int64(2971), np.int64(3244)]","[np.float64(0.24000000000023647), np.float64(0.47000000000025466), np.float64(0.7300000000000182), np.float64(0.9800000000000182), np.float64(1.2199999999998), np.float64(1.3999999999996362), np.float64(1.599999999999909), np.float64(1.8099999999999454), np.float64(2.0100000000002183), np.float64(2.269999999999982)]","[np.float64(25.329), np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183), np.float64(25.143), np.float64(25.117), np.float64(25.1)]","[np.float64(58.375), np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214), np.float64(56.812), np.float64(56.857), np.float64(56.438)]",25.4,58.857,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1734725780,"[4765, 4766]","[np.int64(307), np.int64(651)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(25.443), np.float64(25.5)]","[np.float64(57.188), np.float64(57.571)]",25.4,57.929,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734605901,"[4374, 4375, 4376]","[np.int64(270), np.int64(662), np.int64(783)]","[np.float64(0.7799999999997453), np.float64(1.5499899999999798), np.float64(1.5499899999999798)]","[np.float64(25.114), np.float64(24.95), np.float64(24.95)]","[np.float64(63.625), np.float64(62.643), np.float64(62.643)]",25.367,64.643,ON,HIGH,23.2,COOL,ON,MID,23.4,DRY,ON,MID,23.3,DRY,ON,MID,22.6,DRY,OFF,OFF,22.7,DRY,ON,MID,22.6,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,DRY
1734725445,"[4764, 4765, 4766, 4767, 4768, 4769, 4770, 4771, 4772, 4773]","[np.int64(335), np.int64(642), np.int64(986), np.int64(1264), np.int64(1655), np.int64(1925), np.int64(2320), np.int64(2637), np.int64(2973), np.int64(3244)]","[np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0100000000000193), np.float64(0.010000000000019327), np.float64(1.0100000000000193), np.float64(1.0200000000000102), np.float64(1.0200000000000102)]","[np.float64(25.4), np.float64(25.443), np.float64(25.5), np.float64(25.543), np.float64(25.55), np.float64(25.557), np.float64(25.633), np.float64(25.633), np.float64(25.65), np.float64(25.643)]","[np.float64(57.929), np.float64(57.188), np.float64(57.571), np.float64(57.312), np.float64(57.643), np.float64(57.5), np.float64(57.857), np.float64(58.071), np.float64(57.929), np.float64(57.562)]",25.367,57.5,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1733390421,"[467, 468, 469, 470, 471, 472, 473, 474, 475, 476]","[np.int64(276), np.int64(663), np.int64(936), np.int64(1296), np.int64(1650), np.int64(1926), np.int64(2316), np.int64(2586), np.int64(2974), np.int64(3246)]","[np.float64(0.650000000000091), np.float64(1.4400000000000546), np.float64(2.1700000000000728), np.float64(2.569999999999709), np.float64(3.0599999999999454), np.float64(3.7799999999997453), np.float64(4.279989999999998), np.float64(4.699989999999616), np.float64(5.059999999999945), np.float64(5.729999999999563)]","[np.float64(24.757), np.float64(24.48), np.float64(24.143), np.float64(23.886), np.float64(23.95), np.float64(23.686), np.float64(23.533), np.float64(23.457), np.float64(23.5), np.float64(23.343)]","[np.float64(63.875), np.float64(63.667), np.float64(62.5), np.float64(62.688), np.float64(63.571), np.float64(62.688), np.float64(61.929), np.float64(62.25), np.float64(63.214), np.float64(62.25)]",25.35,64.643,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
1734445728,[],[],[],[],[],25.343,54.25,OFF,OFF,22.0,COOL,OFF,OFF,23.4,DRY,OFF,OFF,23.0,DRY,OFF,OFF,22.9,DRY,OFF,OFF,23.2,DRY,ON,VERY LOW,22.0,COOL,OFF,OFF,23.5,DRY,OFF,OFF,23.5,DRY
1734445736,[],[],[],[],[],25.343,54.25,OFF,OFF,22.0,COOL,OFF,OFF,23.4,DRY,OFF,OFF,23.0,DRY,OFF,OFF,22.9,DRY,OFF,OFF,23.2,DRY,ON,VERY LOW,22.0,COOL,OFF,OFF,23.5,DRY,OFF,OFF,23.5,COOL
1734445612,[],[],[],[],[],25.343,54.125,OFF,OFF,22.8,COOL,OFF,OFF,23.4,DRY,ON,MID,23.0,DRY,OFF,OFF,23.3,DRY,ON,MID,23.2,DRY,ON,VERY LOW,22.7,COOL,ON,VERY LOW,23.5,DRY,OFF,OFF,23.5,DRY
1734725059,"[4763, 4764, 4765, 4766, 4767, 4768, 4769, 4770, 4771, 4772]","[np.int64(386), np.int64(721), np.int64(1028), np.int64(1372), np.int64(1650), np.int64(2041), np.int64(2311), np.int64(2706), np.int64(3023), np.int64(3359)]","[np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(1.0200000000000102), np.float64(0.020000000000010232), np.float64(1.0200000000000102), np.float64(1.0300000000000011)]","[np.float64(25.367), np.float64(25.4), np.float64(25.443), np.float64(25.5), np.float64(25.543), np.float64(25.55), np.float64(25.557), np.float64(25.633), np.float64(25.633), np.float64(25.65)]","[np.float64(57.5), np.float64(57.929), np.float64(57.188), np.float64(57.571), np.float64(57.312), np.float64(57.643), np.float64(57.5), np.float64(57.857), np.float64(58.071), np.float64(57.929)]",25.343,56.875,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734445720,[3836],[np.int64(8)],[np.float64(0.0)],[np.float64(25.343)],[np.float64(54.25)],25.343,54.25,OFF,OFF,22.0,COOL,OFF,OFF,23.4,DRY,OFF,OFF,23.0,DRY,OFF,OFF,22.9,DRY,OFF,OFF,23.2,DRY,ON,VERY LOW,22.0,COOL,OFF,OFF,23.5,DRY,OFF,OFF,23.5,DRY
1735157539,"[6088, 6089, 6090, 6091, 6092, 6093, 6094, 6095, 6096, 6097, 6098]","[np.int64(322), np.int64(598), np.int64(989), np.int64(1258), np.int64(1646), np.int64(1918), np.int64(2305), np.int64(2578), np.int64(2938), np.int64(3294), np.int64(3568)]","[np.float64(0.25999999999976353), np.float64(0.5099999999997635), np.float64(0.7499999999995453), np.float64(0.9299999999993815), np.float64(1.1299999999996544), np.float64(1.3399999999996908), np.float64(1.5399999999999636), np.float64(1.7999999999997272), np.float64(2.0299999999997453), np.float64(2.2599999999997635), np.float64(2.4400000000000546)]","[np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183), np.float64(25.143), np.float64(25.117), np.float64(25.1), np.float64(25.071), np.float64(25.1), np.float64(25.043)]","[np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214), np.float64(56.812), np.float64(56.857), np.float64(56.438), np.float64(56.188), np.float64(56.214), np.float64(55.75)]",25.333,58.286,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1735157147,"[6087, 6088, 6089, 6090, 6091, 6092, 6093, 6094, 6095, 6096]","[np.int64(392), np.int64(714), np.int64(990), np.int64(1381), np.int64(1650), np.int64(2038), np.int64(2310), np.int64(2697), np.int64(2970), np.int64(3330)]","[np.float64(0.2300000000000182), np.float64(0.4899999999997817), np.float64(0.7399999999997817), np.float64(0.9799999999995634), np.float64(1.1599999999993997), np.float64(1.3599999999996726), np.float64(1.569999999999709), np.float64(1.7699999999999818), np.float64(2.0299999999997453), np.float64(2.2599999999997635)]","[np.float64(25.333), np.float64(25.3), np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183), np.float64(25.143), np.float64(25.117), np.float64(25.1), np.float64(25.071)]","[np.float64(58.286), np.float64(57.857), np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214), np.float64(56.812), np.float64(56.857), np.float64(56.438), np.float64(56.188)]",25.329,58.375,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1734724787,[],[],[],[],[],25.317,57.214,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1733490968,"[771, 772, 773, 774, 775, 776, 777, 778, 779, 780]","[np.int64(346), np.int64(699), np.int64(974), np.int64(1364), np.int64(1633), np.int64(2028), np.int64(2293), np.int64(2680), np.int64(2955), np.int64(3342)]","[np.float64(0.650000000000091), np.float64(1.300000000000182), np.float64(1.7199900000005073), np.float64(2.400000000000091), np.float64(3.0700000000006185), np.float64(3.550000000000182), np.float64(4.100000000000364), np.float64(5.330000000000382), np.float64(5.689990000000307), np.float64(6.140000000000327)]","[np.float64(25.171), np.float64(25.217), np.float64(25.014), np.float64(25.083), np.float64(24.886), np.float64(24.95), np.float64(24.843), np.float64(24.967), np.float64(24.767), np.float64(25.0)]","[np.float64(57.5), np.float64(57.214), np.float64(56.875), np.float64(55.286), np.float64(54.688), np.float64(54.214), np.float64(53.938), np.float64(53.5), np.float64(53.929), np.float64(52.786)]",25.314,58.25,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL
1735157861,"[6089, 6090, 6091, 6092, 6093, 6094, 6095, 6096, 6097, 6098]","[np.int64(276), np.int64(667), np.int64(936), np.int64(1324), np.int64(1596), np.int64(1983), np.int64(2256), np.int64(2616), np.int64(2972), np.int64(3246)]","[np.float64(0.25), np.float64(0.4899999999997817), np.float64(0.669999999999618), np.float64(0.8699999999998909), np.float64(1.0799999999999272), np.float64(1.2800000000002), np.float64(1.5399999999999636), np.float64(1.7699999999999818), np.float64(2.0), np.float64(2.180000000000291)]","[np.float64(25.243), np.float64(25.25), np.float64(25.186), np.float64(25.183), np.float64(25.143), np.float64(25.117), np.float64(25.1), np.float64(25.071), np.float64(25.1), np.float64(25.043)]","[np.float64(57.438), np.float64(57.357), np.float64(57.062), np.float64(57.214), np.float64(56.812), np.float64(56.857), np.float64(56.438), np.float64(56.188), np.float64(56.214), np.float64(55.75)]",25.3,57.857,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
