timestamp,rows,time_taken,energy_consumption,future_temp,future_humi,current_temp,current_humi,door_status,outdoor_temp,outdoor_humi,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1736850943,"[5194, 5195, 5196, 5197, 5198, 5199]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.7899999999999636), np.float64(1.7099999999991269), np.float64(2.5), np.float64(3.139999999999418), np.float64(3.8099999999994907), np.float64(4.489999999999782)]","[np.float64(23.35), np.float64(23.367), np.float64(23.417), np.float64(23.133), np.float64(23.2), np.float64(23.15)]","[np.float64(78.429), np.float64(81.429), np.float64(80.643), np.float64(80.429), np.float64(80.214), np.float64(80.357)]",23.15,78.929,1.0,28.5,78.0,ON,LOW,23.0,COOL,ON,LOW,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL
1736460556,[],[],[],[],[],23.15,67.429,1.0,28.4,67.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
1735982791,"[3812, 3813, 3814, 3815, 3816, 3817]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3143), np.int64(3772)]","[np.float64(0.9200000000000728), np.float64(1.8400000000001455), np.float64(2.75), np.float64(3.6200000000008004), np.float64(4.440000000000509), np.float64(5.4099999999998545)]","[np.float64(23.033), np.float64(23.117), np.float64(23.083), np.float64(23.083), np.float64(23.117), np.float64(23.05)]","[np.float64(67.714), np.float64(66.214), np.float64(66.357), np.float64(66.286), np.float64(65.857), np.float64(66.5)]",23.15,66.143,1.0,29.7,74.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1736524675,"[4675, 4676, 4677, 4678, 4679, 4680]","[np.int64(628), np.int64(1257), np.int64(1891), np.int64(2519), np.int64(3149), np.int64(3778)]","[np.float64(0.6099999999996726), np.float64(1.2400000000006912), np.float64(1.8900000000003274), np.float64(2.550000000000182), np.float64(3.1799999999993815), np.float64(3.7799999999997453)]","[np.float64(23.083), np.float64(23.0), np.float64(23.117), np.float64(23.133), np.float64(23.033), np.float64(23.067)]","[np.float64(70.071), np.float64(69.929), np.float64(71.143), np.float64(70.786), np.float64(69.714), np.float64(71.429)]",23.15,70.286,1.0,24.7,88.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
1737458696,"[6276, 6277, 6278]","[np.int64(612), np.int64(1225), np.int64(1837)]","[np.float64(0.7699999999986176), np.float64(1.5), np.float64(2.319999999999709)]","[np.float64(23.167), np.float64(23.067), np.float64(23.167)]","[np.float64(75.143), np.float64(74.643), np.float64(75.571)]",23.15,76.071,1.0,29.0,69.5,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1736618350,"[4824, 4825, 4826, 4827, 4828, 4829]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3143), np.int64(3772)]","[np.float64(0.6899999999995998), np.float64(1.3699999999998909), np.float64(2.069999999999709), np.float64(2.719999999999345), np.float64(3.4200000000000728), np.float64(4.050000000000182)]","[np.float64(23.167), np.float64(23.133), np.float64(23.067), np.float64(23.133), np.float64(23.0), np.float64(23.067)]","[np.float64(79.214), np.float64(77.929), np.float64(77.643), np.float64(79.643), np.float64(80.417), np.float64(83.214)]",23.15,81.071,1.0,25.4,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1736617722,"[4823, 4824, 4825, 4826, 4827, 4828]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.7400000000006912), np.float64(1.430000000000291), np.float64(2.110000000000582), np.float64(2.8100000000004), np.float64(3.4600000000000364), np.float64(4.160000000000764)]","[np.float64(23.15), np.float64(23.167), np.float64(23.133), np.float64(23.067), np.float64(23.133), np.float64(23.0)]","[np.float64(81.071), np.float64(79.214), np.float64(77.929), np.float64(77.643), np.float64(79.643), np.float64(80.417)]",23.15,80.214,1.0,25.4,90.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1736769852,"[5065, 5066, 5067, 5068, 5069, 5070]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3144), np.int64(3772)]","[np.float64(0.6599999999998545), np.float64(1.319999999999709), np.float64(2.030000000000655), np.float64(2.5900000000001455), np.float64(3.199999999999818), np.float64(3.7600000000002183)]","[np.float64(23.017), np.float64(23.067), np.float64(23.133), np.float64(23.167), np.float64(23.167), np.float64(23.117)]","[np.float64(79.786), np.float64(79.357), np.float64(82.071), np.float64(81.143), np.float64(79.714), np.float64(81.286)]",23.15,80.571,1.0,26.3,86.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736705733,"[4963, 4964, 4965, 4966, 4967, 4968]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3143), np.int64(3772)]","[np.float64(0.5399999999999636), np.float64(1.1300000000001091), np.float64(1.7599999999993088), np.float64(2.3100000000004), np.float64(2.8499999999994543), np.float64(3.5)]","[np.float64(23.25), np.float64(23.283), np.float64(23.233), np.float64(23.167), np.float64(23.2), np.float64(23.217)]","[np.float64(83.286), np.float64(84.857), np.float64(85.571), np.float64(84.857), np.float64(84.929), np.float64(85.643)]",23.15,82.929,1.0,26.1,90.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736764824,"[5057, 5058, 5059, 5060, 5061, 5062]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.6799999999993815), np.float64(1.3699999999998909), np.float64(2.030000000000655), np.float64(2.649999999999636), np.float64(3.289999999999054), np.float64(3.969999999999345)]","[np.float64(23.117), np.float64(23.1), np.float64(23.033), np.float64(23.1), np.float64(23.1), np.float64(23.083)]","[np.float64(82.857), np.float64(84.286), np.float64(83.714), np.float64(82.429), np.float64(81.857), np.float64(81.857)]",23.15,82.429,1.0,25.9,90.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736715162,"[4978, 4979]","[np.int64(629), np.int64(1258)]","[np.float64(0.5099999999993088), np.float64(1.0)]","[np.float64(23.133), np.float64(23.0)]","[np.float64(83.643), np.float64(83.857)]",23.15,82.429,1.0,25.3,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736713905,"[4976, 4977, 4978, 4979]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2515)]","[np.float64(0.5599999999994907), np.float64(0.9800000000004729), np.float64(1.4899999999997817), np.float64(1.980000000000473)]","[np.float64(23.133), np.float64(23.15), np.float64(23.133), np.float64(23.0)]","[np.float64(81.929), np.float64(82.429), np.float64(83.643), np.float64(83.857)]",23.15,81.857,1.0,25.3,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736700076,"[4954, 4955, 4956, 4957, 4958, 4959]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.6500000000005457), np.float64(1.3700000000008004), np.float64(2.070000000001528), np.float64(2.860000000000582), np.float64(3.540000000000873), np.float64(4.160000000000764)]","[np.float64(23.2), np.float64(23.267), np.float64(23.133), np.float64(23.167), np.float64(23.05), np.float64(23.067)]","[np.float64(81.357), np.float64(80.143), np.float64(78.571), np.float64(79.214), np.float64(80.357), np.float64(80.571)]",23.15,81.714,1.0,26.4,88.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1735977763,"[3804, 3805, 3806, 3807, 3808, 3809]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.7100000000009459), np.float64(1.480000000000473), np.float64(2.360000000000582), np.float64(3.2600000000002183), np.float64(4.170000000000073), np.float64(5.130000000001019)]","[np.float64(23.083), np.float64(23.183), np.float64(23.4), np.float64(23.5), np.float64(23.433), np.float64(23.483)]","[np.float64(67.214), np.float64(70.929), np.float64(71.286), np.float64(72.0), np.float64(71.786), np.float64(70.429)]",23.15,68.0,1.0,27.5,83.5,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1737465447,"[6287, 6288, 6289, 6290, 6291, 6292]","[np.int64(613), np.int64(1225), np.int64(1838), np.int64(2450), np.int64(3063), np.int64(3675)]","[np.float64(0.7600000000002183), np.float64(1.5800000000008367), np.float64(2.3400000000001455), np.float64(3.1099999999996726), np.float64(3.840000000001055), np.float64(4.600000000000364)]","[np.float64(22.983), np.float64(23.017), np.float64(23.0), np.float64(23.017), np.float64(22.95), np.float64(23.067)]","[np.float64(77.429), np.float64(76.929), np.float64(76.929), np.float64(76.5), np.float64(77.071), np.float64(77.143)]",23.14,76.083,1.0,28.4,76.5,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1736853457,"[5198, 5199, 5200, 5201, 5202, 5203]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(0.6700000000000728), np.float64(1.3500000000003638), np.float64(2.0200000000004366), np.float64(2.7000000000007276), np.float64(3.3700000000008004), np.float64(4.280000000000655)]","[np.float64(23.2), np.float64(23.15), np.float64(23.183), np.float64(23.1), np.float64(23.117), np.float64(23.55)]","[np.float64(80.214), np.float64(80.357), np.float64(79.714), np.float64(79.0), np.float64(77.929), np.float64(82.571)]",23.133,80.429,1.0,29.6,74.5,ON,LOW,23.0,COOL,ON,LOW,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL
1736791855,[5100],[np.int64(629)],[np.float64(0.6700000000000728)],[np.float64(23.1)],[np.float64(82.643)],23.133,80.786,1.0,25.6,90.5,ON,LOW,23.0,COOL,ON,LOW,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736793113,[],[],[],[],[],23.133,82.571,1.0,25.6,90.5,ON,LOW,23.0,COOL,ON,LOW,23.0,COOL,OFF,MED,23.5,COOL,OFF,MED,23.5,COOL,OFF,MED,23.5,COOL,OFF,MED,23.5,COOL
1735992220,"[3827, 3828, 3829, 3830, 3831, 3832]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.0300000000006548), np.float64(2.1700000000000728), np.float64(3.25), np.float64(4.299999999999272), np.float64(5.3400000000001455), np.float64(6.359999999999673)]","[np.float64(23.167), np.float64(23.017), np.float64(22.883), np.float64(22.833), np.float64(22.867), np.float64(22.817)]","[np.float64(66.714), np.float64(65.929), np.float64(64.357), np.float64(65.214), np.float64(65.143), np.float64(65.857)]",23.133,65.5,1.0,31.8,64.5,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1736771738,"[5068, 5069, 5070]","[np.int64(629), np.int64(1258), np.int64(1886)]","[np.float64(0.5599999999994907), np.float64(1.1699999999991633), np.float64(1.7299999999995634)]","[np.float64(23.167), np.float64(23.167), np.float64(23.117)]","[np.float64(81.143), np.float64(79.714), np.float64(81.286)]",23.133,82.071,1.0,26.3,86.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736782425,"[5085, 5086, 5087, 5088, 5089]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143)]","[np.float64(0.7399999999997817), np.float64(1.4099999999998545), np.float64(1.9299999999993815), np.float64(2.5499999999992724), np.float64(3.219999999999345)]","[np.float64(23.133), np.float64(23.133), np.float64(23.117), np.float64(23.05), np.float64(22.967)]","[np.float64(85.786), np.float64(86.357), np.float64(85.0), np.float64(84.571), np.float64(84.5)]",23.133,84.714,1.0,26.0,90.5,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736065144,"[3943, 3944, 3945, 3946, 3947, 3948]","[np.int64(851), np.int64(1476), np.int64(2102), np.int64(2814), np.int64(3439), np.int64(4065)]","[np.float64(1.180000000000291), np.float64(2.0800000000008367), np.float64(2.990000000000691), np.float64(4.0000000000009095), np.float64(4.940000000000509), np.float64(5.840000000001055)]","[np.float64(23.183), np.float64(23.1), np.float64(23.117), np.float64(23.167), np.float64(23.067), np.float64(22.8)]","[np.float64(75.643), np.float64(75.929), np.float64(74.786), np.float64(75.286), np.float64(73.714), np.float64(73.786)]",23.133,74.786,1.0,28.0,78.5,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
1736761675,"[5052, 5053, 5054, 5055, 5056, 5057]","[np.int64(633), np.int64(1262), np.int64(1891), np.int64(2520), np.int64(3149), np.int64(3778)]","[np.float64(0.5500000000001819), np.float64(1.1400000000003274), np.float64(1.7800000000015643), np.float64(2.460000000000946), np.float64(3.160000000000764), np.float64(3.8400000000001455)]","[np.float64(23.05), np.float64(22.933), np.float64(23.017), np.float64(23.083), np.float64(23.15), np.float64(23.117)]","[np.float64(82.5), np.float64(82.071), np.float64(81.857), np.float64(83.0), np.float64(82.429), np.float64(82.857)]",23.133,83.429,1.0,25.2,92.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736783682,"[5087, 5088, 5089]","[np.int64(629), np.int64(1257), np.int64(1886)]","[np.float64(0.5199999999995271), np.float64(1.139999999999418), np.float64(1.8099999999994907)]","[np.float64(23.117), np.float64(23.05), np.float64(22.967)]","[np.float64(85.0), np.float64(84.571), np.float64(84.5)]",23.133,86.357,1.0,26.0,90.5,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736783053,"[5086, 5087, 5088, 5089]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515)]","[np.float64(0.6700000000000728), np.float64(1.1899999999995998), np.float64(1.8099999999994907), np.float64(2.4799999999995634)]","[np.float64(23.133), np.float64(23.117), np.float64(23.05), np.float64(22.967)]","[np.float64(86.357), np.float64(85.0), np.float64(84.571), np.float64(84.5)]",23.133,85.786,1.0,26.0,90.5,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736693789,"[4944, 4945, 4946, 4947, 4948, 4949]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(0.8499999999985448), np.float64(1.5999999999994543), np.float64(2.3599999999996726), np.float64(3.1799999999993815), np.float64(3.889999999999418), np.float64(4.699999999999818)]","[np.float64(23.233), np.float64(23.2), np.float64(23.117), np.float64(23.133), np.float64(23.267), np.float64(23.25)]","[np.float64(80.214), np.float64(78.857), np.float64(79.286), np.float64(79.0), np.float64(79.0), np.float64(78.714)]",23.133,80.071,1.0,27.4,83.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736610177,"[4811, 4812, 4813, 4814, 4815, 4816]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2515), np.int64(3144), np.int64(3772)]","[np.float64(0.6999999999998181), np.float64(1.4400000000005093), np.float64(2.1900000000005093), np.float64(2.819999999999709), np.float64(3.5), np.float64(4.170000000000073)]","[np.float64(23.183), np.float64(23.167), np.float64(23.133), np.float64(23.117), np.float64(23.117), np.float64(23.05)]","[np.float64(80.714), np.float64(82.5), np.float64(80.857), np.float64(80.429), np.float64(78.857), np.float64(78.929)]",23.133,78.143,1.0,25.1,93.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1736619608,"[4826, 4827, 4828, 4829, 4830, 4831]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.6999999999998181), np.float64(1.3499999999994543), np.float64(2.050000000000182), np.float64(2.680000000000291), np.float64(3.2700000000004366), np.float64(3.8400000000001455)]","[np.float64(23.067), np.float64(23.133), np.float64(23.0), np.float64(23.067), np.float64(23.067), np.float64(23.05)]","[np.float64(77.643), np.float64(79.643), np.float64(80.417), np.float64(83.214), np.float64(82.857), np.float64(82.357)]",23.133,77.929,1.0,25.4,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1736696303,"[4948, 4949, 4950, 4951, 4952, 4953]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3144), np.int64(3773)]","[np.float64(0.7100000000000364), np.float64(1.5200000000004366), np.float64(2.300000000000182), np.float64(3.149999999999636), np.float64(4.009999999999309), np.float64(4.769999999999527)]","[np.float64(23.267), np.float64(23.25), np.float64(23.167), np.float64(23.367), np.float64(23.417), np.float64(23.15)]","[np.float64(79.0), np.float64(78.714), np.float64(78.429), np.float64(81.643), np.float64(82.286), np.float64(81.714)]",23.133,79.0,1.0,26.7,85.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736612063,"[4814, 4815, 4816, 4817, 4818, 4819]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3144), np.int64(3772)]","[np.float64(0.6299999999991996), np.float64(1.3099999999994907), np.float64(1.9799999999995634), np.float64(2.6700000000000728), np.float64(3.319999999999709), np.float64(4.019999999999527)]","[np.float64(23.117), np.float64(23.117), np.float64(23.05), np.float64(23.067), np.float64(23.05), np.float64(23.067)]","[np.float64(80.429), np.float64(78.857), np.float64(78.929), np.float64(77.286), np.float64(78.214), np.float64(77.714)]",23.133,80.857,1.0,25.3,92.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1737455020,"[6270, 6271, 6272, 6273, 6274, 6275]","[np.int64(612), np.int64(1225), np.int64(1837), np.int64(2449), np.int64(3063), np.int64(3676)]","[np.float64(0.7999999999992724), np.float64(1.5399999999990541), np.float64(2.289999999999054), np.float64(3.1599999999998545), np.float64(3.959999999999127), np.float64(4.739999999999782)]","[np.float64(23.067), np.float64(23.117), np.float64(23.217), np.float64(23.167), np.float64(22.9), np.float64(23.15)]","[np.float64(76.214), np.float64(76.214), np.float64(77.571), np.float64(76.643), np.float64(77.583), np.float64(76.071)]",23.133,78.071,1.0,29.0,70.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1736616464,"[4821, 4822, 4823, 4824, 4825, 4826]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3144), np.int64(3772)]","[np.float64(0.7000000000007276), np.float64(1.4099999999998545), np.float64(2.1500000000005457), np.float64(2.8400000000001455), np.float64(3.5200000000004366), np.float64(4.220000000000255)]","[np.float64(23.183), np.float64(23.15), np.float64(23.15), np.float64(23.167), np.float64(23.133), np.float64(23.067)]","[np.float64(78.0), np.float64(80.214), np.float64(81.071), np.float64(79.214), np.float64(77.929), np.float64(77.643)]",23.133,77.857,1.0,25.5,90.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1736620865,"[4828, 4829, 4830, 4831, 4832, 4833]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.7000000000007276), np.float64(1.3300000000008367), np.float64(1.9200000000009823), np.float64(2.490000000000691), np.float64(3.0600000000004), np.float64(3.6200000000008004)]","[np.float64(23.0), np.float64(23.067), np.float64(23.067), np.float64(23.05), np.float64(23.117), np.float64(23.067)]","[np.float64(80.417), np.float64(83.214), np.float64(82.857), np.float64(82.357), np.float64(82.429), np.float64(81.714)]",23.133,79.643,1.0,25.4,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
1737454406,"[6269, 6270, 6271, 6272, 6273, 6274]","[np.int64(614), np.int64(1226), np.int64(1839), np.int64(2451), np.int64(3063), np.int64(3677)]","[np.float64(0.7500000000009095), np.float64(1.550000000000182), np.float64(2.2899999999999636), np.float64(3.0399999999999636), np.float64(3.910000000000764), np.float64(4.710000000000036)]","[np.float64(23.133), np.float64(23.067), np.float64(23.117), np.float64(23.217), np.float64(23.167), np.float64(22.9)]","[np.float64(78.071), np.float64(76.214), np.float64(76.214), np.float64(77.571), np.float64(76.643), np.float64(77.583)]",23.133,76.571,1.0,28.8,70.5,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1736715791,[4979],[np.int64(629)],[np.float64(0.4900000000006912)],[np.float64(23.0)],[np.float64(83.857)],23.133,83.643,1.0,25.3,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736701962,"[4957, 4958, 4959, 4960, 4961, 4962]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.7899999999990541), np.float64(1.4699999999993452), np.float64(2.089999999999236), np.float64(2.789999999999054), np.float64(3.399999999999636), np.float64(4.089999999999236)]","[np.float64(23.167), np.float64(23.05), np.float64(23.067), np.float64(23.05), np.float64(23.117), np.float64(23.15)]","[np.float64(79.214), np.float64(80.357), np.float64(80.571), np.float64(80.214), np.float64(81.143), np.float64(82.929)]",23.133,78.571,1.0,26.4,88.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736714534,"[4977, 4978, 4979]","[np.int64(628), np.int64(1257), np.int64(1886)]","[np.float64(0.42000000000098225), np.float64(0.930000000000291), np.float64(1.4200000000009823)]","[np.float64(23.15), np.float64(23.133), np.float64(23.0)]","[np.float64(82.429), np.float64(83.643), np.float64(83.857)]",23.133,81.929,1.0,25.3,91.5,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736845286,"[5185, 5186, 5187]","[np.int64(628), np.int64(1257), np.int64(1886)]","[np.float64(0.7200000000002547), np.float64(1.300000000000182), np.float64(1.9700000000011642)]","[np.float64(23.117), np.float64(23.067), np.float64(23.033)]","[np.float64(82.071), np.float64(81.929), np.float64(81.357)]",23.133,83.357,1.0,26.5,86.5,ON,LOW,23.0,COOL,ON,LOW,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL
1736007935,"[3852, 3853, 3854, 3855, 3856, 3857]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.0700000000006185), np.float64(2.1300000000010186), np.float64(3.140000000001237), np.float64(4.210000000000946), np.float64(5.3700000000008), np.float64(6.510000000000218)]","[np.float64(22.783), np.float64(22.65), np.float64(22.767), np.float64(22.733), np.float64(22.683), np.float64(22.7)]","[np.float64(67.214), np.float64(67.357), np.float64(68.071), np.float64(69.071), np.float64(68.786), np.float64(69.929)]",23.12,65.833,1.0,31.3,62.5,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
1736523417,"[4673, 4674, 4675, 4676, 4677, 4678]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3149), np.int64(3777)]","[np.float64(0.6199999999989814), np.float64(1.2799999999997453), np.float64(1.889999999999418), np.float64(2.5200000000004366), np.float64(3.1700000000000728), np.float64(3.8299999999999272)]","[np.float64(23.067), np.float64(23.15), np.float64(23.083), np.float64(23.0), np.float64(23.117), np.float64(23.133)]","[np.float64(70.071), np.float64(70.286), np.float64(70.071), np.float64(69.929), np.float64(71.143), np.float64(70.786)]",23.117,70.571,1.0,25.0,87.5,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
